service,start_time,end_time,consumption
ELECTRIC,2026-08-20 02:00:00-04:00,2026-08-20 02:14:59-04:00,280
ELECTRIC,2026-08-20 02:15:00-04:00,2026-08-20 02:29:59-04:00,789
ELECTRIC,2026-08-20 02:30:00-04:00,2026-08-20 02:44:59-04:00,513
ELECTRIC,2026-08-20 02:45:00-04:00,2026-08-20 02:59:59-04:00,509
ELECTRIC,2026-08-20 03:00:00-04:00,2026-08-20 03:14:59-04:00,201
ELECTRIC,2026-08-20 03:15:00-04:00,2026-08-20 03:29:59-04:00,224
ELECTRIC,2026-08-20 03:30:00-04:00,2026-08-20 03:44:59-04:00,581
ELECTRIC,2026-08-20 03:45:00-04:00,2026-08-20 03:59:59-04:00,245
ELECTRIC,2026-08-20 04:00:00-04:00,2026-08-20 04:14:59-04:00,192
ELECTRIC,2026-08-20 04:15:00-04:00,2026-08-20 04:29:59-04:00,712
ELECTRIC,2026-08-20 04:30:00-04:00,2026-08-20 04:44:59-04:00,455
ELECTRIC,2026-08-20 04:45:00-04:00,2026-08-20 04:59:59-04:00,439
ELECTRIC,2026-08-20 05:00:00-04:00,2026-08-20 05:14:59-04:00,210
ELECTRIC,2026-08-20 05:15:00-04:00,2026-08-20 05:29:59-04:00,423
ELECTRIC,2026-08-20 05:30:00-04:00,2026-08-20 05:44:59-04:00,784
ELECTRIC,2026-08-20 05:45:00-04:00,2026-08-20 05:59:59-04:00,781
ELECTRIC,2026-08-20 06:00:00-04:00,2026-08-20 06:14:59-04:00,336
ELECTRIC,2026-08-20 06:15:00-04:00,2026-08-20 06:29:59-04:00,495
ELECTRIC,2026-08-20 06:30:00-04:00,2026-08-20 06:44:59-04:00,299
ELECTRIC,2026-08-20 06:45:00-04:00,2026-08-20 06:59:59-04:00,757
ELECTRIC,2026-08-20 07:00:00-04:00,2026-08-20 07:14:59-04:00,546
ELECTRIC,2026-08-20 07:15:00-04:00,2026-08-20 07:29:59-04:00,299
ELECTRIC,2026-08-20 07:30:00-04:00,2026-08-20 07:44:59-04:00,382
ELECTRIC,2026-08-20 07:45:00-04:00,2026-08-20 07:59:59-04:00,382
ELECTRIC,2026-08-20 08:00:00-04:00,2026-08-20 08:14:59-04:00,162
ELECTRIC,2026-08-20 08:15:00-04:00,2026-08-20 08:29:59-04:00,203
ELECTRIC,2026-08-20 08:30:00-04:00,2026-08-20 08:44:59-04:00,164
ELECTRIC,2026-08-20 08:45:00-04:00,2026-08-20 08:59:59-04:00,139
ELECTRIC,2026-08-20 09:00:00-04:00,2026-08-20 09:14:59-04:00,127
ELECTRIC,2026-08-20 09:15:00-04:00,2026-08-20 09:29:59-04:00,163
ELECTRIC,2026-08-20 09:30:00-04:00,2026-08-20 09:44:59-04:00,127
ELECTRIC,2026-08-20 09:45:00-04:00,2026-08-20 09:59:59-04:00,72
ELECTRIC,2026-08-20 10:00:00-04:00,2026-08-20 10:14:59-04:00,2
ELECTRIC,2026-08-20 10:15:00-04:00,2026-08-20 10:29:59-04:00,115
ELECTRIC,2026-08-20 10:30:00-04:00,2026-08-20 10:44:59-04:00,233
ELECTRIC,2026-08-20 10:45:00-04:00,2026-08-20 10:59:59-04:00,122
ELECTRIC,2026-08-20 11:00:00-04:00,2026-08-20 11:14:59-04:00,29
ELECTRIC,2026-08-20 11:15:00-04:00,2026-08-20 11:29:59-04:00,32
ELECTRIC,2026-08-20 11:30:00-04:00,2026-08-20 11:44:59-04:00,4
ELECTRIC,2026-08-20 11:45:00-04:00,2026-08-20 11:59:59-04:00,0
ELECTRIC,2026-08-20 12:00:00-04:00,2026-08-20 12:14:59-04:00,0
ELECTRIC,2026-08-20 12:15:00-04:00,2026-08-20 12:29:59-04:00,0
ELECTRIC,2026-08-20 12:30:00-04:00,2026-08-20 12:44:59-04:00,0
ELECTRIC,2026-08-20 12:45:00-04:00,2026-08-20 12:59:59-04:00,0
ELECTRIC,2026-08-20 13:00:00-04:00,2026-08-20 13:14:59-04:00,0
ELECTRIC,2026-08-20 13:15:00-04:00,2026-08-20 13:29:59-04:00,0
ELECTRIC,2026-08-20 13:30:00-04:00,2026-08-20 13:44:59-04:00,329
ELECTRIC,2026-08-20 13:45:00-04:00,2026-08-20 13:59:59-04:00,716
ELECTRIC,2026-08-20 14:00:00-04:00,2026-08-20 14:14:59-04:00,723
ELECTRIC,2026-08-20 14:15:00-04:00,2026-08-20 14:29:59-04:00,705
ELECTRIC,2026-08-20 14:30:00-04:00,2026-08-20 14:44:59-04:00,656
ELECTRIC,2026-08-20 14:45:00-04:00,2026-08-20 14:59:59-04:00,493
ELECTRIC,2026-08-20 15:00:00-04:00,2026-08-20 15:14:59-04:00,10
ELECTRIC,2026-08-20 15:15:00-04:00,2026-08-20 15:29:59-04:00,0
ELECTRIC,2026-08-20 15:30:00-04:00,2026-08-20 15:44:59-04:00,0
ELECTRIC,2026-08-20 15:45:00-04:00,2026-08-20 15:59:59-04:00,0
ELECTRIC,2026-08-20 16:00:00-04:00,2026-08-20 16:14:59-04:00,0
ELECTRIC,2026-08-20 16:15:00-04:00,2026-08-20 16:29:59-04:00,3
ELECTRIC,2026-08-20 16:30:00-04:00,2026-08-20 16:44:59-04:00,46
ELECTRIC,2026-08-20 16:45:00-04:00,2026-08-20 16:59:59-04:00,94
ELECTRIC,2026-08-20 17:00:00-04:00,2026-08-20 17:14:59-04:00,160
ELECTRIC,2026-08-20 17:15:00-04:00,2026-08-20 17:29:59-04:00,210
ELECTRIC,2026-08-20 17:30:00-04:00,2026-08-20 17:44:59-04:00,254
ELECTRIC,2026-08-20 17:45:00-04:00,2026-08-20 17:59:59-04:00,313
ELECTRIC,2026-08-20 18:00:00-04:00,2026-08-20 18:14:59-04:00,365
ELECTRIC,2026-08-20 18:15:00-04:00,2026-08-20 18:29:59-04:00,399
ELECTRIC,2026-08-20 18:30:00-04:00,2026-08-20 18:44:59-04:00,461
ELECTRIC,2026-08-20 18:45:00-04:00,2026-08-20 18:59:59-04:00,516
ELECTRIC,2026-08-20 19:00:00-04:00,2026-08-20 19:14:59-04:00,660
ELECTRIC,2026-08-20 19:15:00-04:00,2026-08-20 19:29:59-04:00,796
ELECTRIC,2026-08-20 19:30:00-04:00,2026-08-20 19:44:59-04:00,849
ELECTRIC,2026-08-20 19:45:00-04:00,2026-08-20 19:59:59-04:00,860
ELECTRIC,2026-08-20 20:00:00-04:00,2026-08-20 20:14:59-04:00,901
ELECTRIC,2026-08-20 20:15:00-04:00,2026-08-20 20:29:59-04:00,1731
ELECTRIC,2026-08-20 20:30:00-04:00,2026-08-20 20:44:59-04:00,1433
ELECTRIC,2026-08-20 20:45:00-04:00,2026-08-20 20:59:59-04:00,1076
ELECTRIC,2026-08-20 21:00:00-04:00,2026-08-20 21:14:59-04:00,880
ELECTRIC,2026-08-20 21:15:00-04:00,2026-08-20 21:29:59-04:00,834
ELECTRIC,2026-08-20 21:30:00-04:00,2026-08-20 21:44:59-04:00,848
ELECTRIC,2026-08-20 21:45:00-04:00,2026-08-20 21:59:59-04:00,831
ELECTRIC,2026-08-20 22:00:00-04:00,2026-08-20 22:14:59-04:00,837
ELECTRIC,2026-08-20 22:15:00-04:00,2026-08-20 22:29:59-04:00,857
ELECTRIC,2026-08-20 22:30:00-04:00,2026-08-20 22:44:59-04:00,528
ELECTRIC,2026-08-20 22:45:00-04:00,2026-08-20 22:59:59-04:00,646
ELECTRIC,2026-08-20 23:00:00-04:00,2026-08-20 23:14:59-04:00,387
ELECTRIC,2026-08-20 23:15:00-04:00,2026-08-20 23:29:59-04:00,459
ELECTRIC,2026-08-20 23:30:00-04:00,2026-08-20 23:44:59-04:00,475
ELECTRIC,2026-08-20 23:45:00-04:00,2026-08-20 23:59:59-04:00,709
ELECTRIC,2026-08-21 00:00:00-04:00,2026-08-21 00:14:59-04:00,653
ELECTRIC,2026-08-21 00:15:00-04:00,2026-08-21 00:29:59-04:00,616
ELECTRIC,2026-08-21 00:30:00-04:00,2026-08-21 00:44:59-04:00,726
ELECTRIC,2026-08-21 00:45:00-04:00,2026-08-21 00:59:59-04:00,247
ELECTRIC,2026-08-21 01:00:00-04:00,2026-08-21 01:14:59-04:00,807
ELECTRIC,2026-08-21 01:15:00-04:00,2026-08-21 01:29:59-04:00,688
ELECTRIC,2026-08-21 01:30:00-04:00,2026-08-21 01:44:59-04:00,355
ELECTRIC,2026-08-21 01:45:00-04:00,2026-08-21 01:59:59-04:00,384
ELECTRIC,2026-08-21 02:00:00-04:00,2026-08-21 02:14:59-04:00,787
ELECTRIC,2026-08-21 02:15:00-04:00,2026-08-21 02:29:59-04:00,485
ELECTRIC,2026-08-21 02:30:00-04:00,2026-08-21 02:44:59-04:00,296
ELECTRIC,2026-08-21 02:45:00-04:00,2026-08-21 02:59:59-04:00,176
ELECTRIC,2026-08-21 03:00:00-04:00,2026-08-21 03:14:59-04:00,777
ELECTRIC,2026-08-21 03:15:00-04:00,2026-08-21 03:29:59-04:00,421
ELECTRIC,2026-08-21 03:30:00-04:00,2026-08-21 03:44:59-04:00,522
ELECTRIC,2026-08-21 03:45:00-04:00,2026-08-21 03:59:59-04:00,211
ELECTRIC,2026-08-21 04:00:00-04:00,2026-08-21 04:14:59-04:00,580
ELECTRIC,2026-08-21 04:15:00-04:00,2026-08-21 04:29:59-04:00,554
ELECTRIC,2026-08-21 04:30:00-04:00,2026-08-21 04:44:59-04:00,528
ELECTRIC,2026-08-21 04:45:00-04:00,2026-08-21 04:59:59-04:00,231
ELECTRIC,2026-08-21 05:00:00-04:00,2026-08-21 05:14:59-04:00,179
ELECTRIC,2026-08-21 05:15:00-04:00,2026-08-21 05:29:59-04:00,746
ELECTRIC,2026-08-21 05:30:00-04:00,2026-08-21 05:44:59-04:00,776
ELECTRIC,2026-08-21 05:45:00-04:00,2026-08-21 05:59:59-04:00,648
ELECTRIC,2026-08-21 06:00:00-04:00,2026-08-21 06:14:59-04:00,258
ELECTRIC,2026-08-21 06:15:00-04:00,2026-08-21 06:29:59-04:00,634
ELECTRIC,2026-08-21 06:30:00-04:00,2026-08-21 06:44:59-04:00,638
ELECTRIC,2026-08-21 06:45:00-04:00,2026-08-21 06:59:59-04:00,512
ELECTRIC,2026-08-21 07:00:00-04:00,2026-08-21 07:14:59-04:00,341
ELECTRIC,2026-08-21 07:15:00-04:00,2026-08-21 07:29:59-04:00,719
ELECTRIC,2026-08-21 07:30:00-04:00,2026-08-21 07:44:59-04:00,547
ELECTRIC,2026-08-21 07:45:00-04:00,2026-08-21 07:59:59-04:00,533
ELECTRIC,2026-08-21 08:00:00-04:00,2026-08-21 08:14:59-04:00,327
ELECTRIC,2026-08-21 08:15:00-04:00,2026-08-21 08:29:59-04:00,464
ELECTRIC,2026-08-21 08:30:00-04:00,2026-08-21 08:44:59-04:00,671
ELECTRIC,2026-08-21 08:45:00-04:00,2026-08-21 08:59:59-04:00,534
ELECTRIC,2026-08-21 09:00:00-04:00,2026-08-21 09:14:59-04:00,147
ELECTRIC,2026-08-21 09:15:00-04:00,2026-08-21 09:29:59-04:00,448
ELECTRIC,2026-08-21 09:30:00-04:00,2026-08-21 09:44:59-04:00,65
ELECTRIC,2026-08-21 09:45:00-04:00,2026-08-21 09:59:59-04:00,329
ELECTRIC,2026-08-21 10:00:00-04:00,2026-08-21 10:14:59-04:00,0
ELECTRIC,2026-08-21 10:15:00-04:00,2026-08-21 10:29:59-04:00,195
ELECTRIC,2026-08-21 10:30:00-04:00,2026-08-21 10:44:59-04:00,130
ELECTRIC,2026-08-21 10:45:00-04:00,2026-08-21 10:59:59-04:00,50
ELECTRIC,2026-08-21 11:00:00-04:00,2026-08-21 11:14:59-04:00,40
ELECTRIC,2026-08-21 11:15:00-04:00,2026-08-21 11:29:59-04:00,0
ELECTRIC,2026-08-21 11:30:00-04:00,2026-08-21 11:44:59-04:00,0
ELECTRIC,2026-08-21 11:45:00-04:00,2026-08-21 11:59:59-04:00,34
ELECTRIC,2026-08-21 12:00:00-04:00,2026-08-21 12:14:59-04:00,208
ELECTRIC,2026-08-21 12:15:00-04:00,2026-08-21 12:29:59-04:00,141
ELECTRIC,2026-08-21 12:30:00-04:00,2026-08-21 12:44:59-04:00,249
ELECTRIC,2026-08-21 12:45:00-04:00,2026-08-21 12:59:59-04:00,77
ELECTRIC,2026-08-21 13:00:00-04:00,2026-08-21 13:14:59-04:00,7
ELECTRIC,2026-08-21 13:15:00-04:00,2026-08-21 13:29:59-04:00,0
ELECTRIC,2026-08-21 13:30:00-04:00,2026-08-21 13:44:59-04:00,12
ELECTRIC,2026-08-21 13:45:00-04:00,2026-08-21 13:59:59-04:00,34
ELECTRIC,2026-08-21 14:00:00-04:00,2026-08-21 14:14:59-04:00,6
ELECTRIC,2026-08-21 14:15:00-04:00,2026-08-21 14:29:59-04:00,44
ELECTRIC,2026-08-21 14:30:00-04:00,2026-08-21 14:44:59-04:00,601
ELECTRIC,2026-08-21 14:45:00-04:00,2026-08-21 14:59:59-04:00,724
ELECTRIC,2026-08-21 15:00:00-04:00,2026-08-21 15:14:59-04:00,404
ELECTRIC,2026-08-21 15:15:00-04:00,2026-08-21 15:29:59-04:00,0
ELECTRIC,2026-08-21 15:30:00-04:00,2026-08-21 15:44:59-04:00,67
ELECTRIC,2026-08-21 15:45:00-04:00,2026-08-21 15:59:59-04:00,0
ELECTRIC,2026-08-21 16:00:00-04:00,2026-08-21 16:14:59-04:00,0
ELECTRIC,2026-08-21 16:15:00-04:00,2026-08-21 16:29:59-04:00,0
ELECTRIC,2026-08-21 16:30:00-04:00,2026-08-21 16:44:59-04:00,7
ELECTRIC,2026-08-21 16:45:00-04:00,2026-08-21 16:59:59-04:00,18
ELECTRIC,2026-08-21 17:00:00-04:00,2026-08-21 17:14:59-04:00,141
ELECTRIC,2026-08-21 17:15:00-04:00,2026-08-21 17:29:59-04:00,248
ELECTRIC,2026-08-21 17:30:00-04:00,2026-08-21 17:44:59-04:00,555
ELECTRIC,2026-08-21 17:45:00-04:00,2026-08-21 17:59:59-04:00,370
ELECTRIC,2026-08-21 18:00:00-04:00,2026-08-21 18:14:59-04:00,408
ELECTRIC,2026-08-21 18:15:00-04:00,2026-08-21 18:29:59-04:00,615
ELECTRIC,2026-08-21 18:30:00-04:00,2026-08-21 18:44:59-04:00,575
ELECTRIC,2026-08-21 18:45:00-04:00,2026-08-21 18:59:59-04:00,770
ELECTRIC,2026-08-21 19:00:00-04:00,2026-08-21 19:14:59-04:00,812
ELECTRIC,2026-08-21 19:15:00-04:00,2026-08-21 19:29:59-04:00,821
ELECTRIC,2026-08-21 19:30:00-04:00,2026-08-21 19:44:59-04:00,831
ELECTRIC,2026-08-21 19:45:00-04:00,2026-08-21 19:59:59-04:00,860
ELECTRIC,2026-08-21 20:00:00-04:00,2026-08-21 20:14:59-04:00,343
ELECTRIC,2026-08-21 20:15:00-04:00,2026-08-21 20:29:59-04:00,511
ELECTRIC,2026-08-21 20:30:00-04:00,2026-08-21 20:44:59-04:00,644
ELECTRIC,2026-08-21 20:45:00-04:00,2026-08-21 20:59:59-04:00,521
ELECTRIC,2026-08-21 21:00:00-04:00,2026-08-21 21:14:59-04:00,394
ELECTRIC,2026-08-21 21:15:00-04:00,2026-08-21 21:29:59-04:00,627
ELECTRIC,2026-08-21 21:30:00-04:00,2026-08-21 21:44:59-04:00,447
ELECTRIC,2026-08-21 21:45:00-04:00,2026-08-21 21:59:59-04:00,822
ELECTRIC,2026-08-21 22:00:00-04:00,2026-08-21 22:14:59-04:00,816
ELECTRIC,2026-08-21 22:15:00-04:00,2026-08-21 22:29:59-04:00,811
ELECTRIC,2026-08-21 22:30:00-04:00,2026-08-21 22:44:59-04:00,257
ELECTRIC,2026-08-21 22:45:00-04:00,2026-08-21 22:59:59-04:00,480
ELECTRIC,2026-08-21 23:00:00-04:00,2026-08-21 23:14:59-04:00,371
ELECTRIC,2026-08-21 23:15:00-04:00,2026-08-21 23:29:59-04:00,325
ELECTRIC,2026-08-21 23:30:00-04:00,2026-08-21 23:44:59-04:00,792
ELECTRIC,2026-08-21 23:45:00-04:00,2026-08-21 23:59:59-04:00,335
ELECTRIC,2026-08-22 00:00:00-04:00,2026-08-22 00:14:59-04:00,317
ELECTRIC,2026-08-22 00:15:00-04:00,2026-08-22 00:29:59-04:00,619
ELECTRIC,2026-08-22 00:30:00-04:00,2026-08-22 00:44:59-04:00,208
ELECTRIC,2026-08-22 00:45:00-04:00,2026-08-22 00:59:59-04:00,244
ELECTRIC,2026-08-22 01:00:00-04:00,2026-08-22 01:14:59-04:00,556
ELECTRIC,2026-08-22 01:15:00-04:00,2026-08-22 01:29:59-04:00,190
ELECTRIC,2026-08-22 01:30:00-04:00,2026-08-22 01:44:59-04:00,401
ELECTRIC,2026-08-22 01:45:00-04:00,2026-08-22 01:59:59-04:00,514
ELECTRIC,2026-08-22 02:00:00-04:00,2026-08-22 02:14:59-04:00,185
ELECTRIC,2026-08-22 02:15:00-04:00,2026-08-22 02:29:59-04:00,742
ELECTRIC,2026-08-22 02:30:00-04:00,2026-08-22 02:44:59-04:00,271
ELECTRIC,2026-08-22 02:45:00-04:00,2026-08-22 02:59:59-04:00,162
ELECTRIC,2026-08-22 03:00:00-04:00,2026-08-22 03:14:59-04:00,573
ELECTRIC,2026-08-22 03:15:00-04:00,2026-08-22 03:29:59-04:00,206
ELECTRIC,2026-08-22 03:30:00-04:00,2026-08-22 03:44:59-04:00,201
ELECTRIC,2026-08-22 03:45:00-04:00,2026-08-22 03:59:59-04:00,360
ELECTRIC,2026-08-22 04:00:00-04:00,2026-08-22 04:14:59-04:00,486
ELECTRIC,2026-08-22 04:15:00-04:00,2026-08-22 04:29:59-04:00,465
ELECTRIC,2026-08-22 04:30:00-04:00,2026-08-22 04:44:59-04:00,260
ELECTRIC,2026-08-22 04:45:00-04:00,2026-08-22 04:59:59-04:00,169
ELECTRIC,2026-08-22 05:00:00-04:00,2026-08-22 05:14:59-04:00,190
ELECTRIC,2026-08-22 05:15:00-04:00,2026-08-22 05:29:59-04:00,503
ELECTRIC,2026-08-22 05:30:00-04:00,2026-08-22 05:44:59-04:00,439
ELECTRIC,2026-08-22 05:45:00-04:00,2026-08-22 05:59:59-04:00,195
ELECTRIC,2026-08-22 06:00:00-04:00,2026-08-22 06:14:59-04:00,189
ELECTRIC,2026-08-22 06:15:00-04:00,2026-08-22 06:29:59-04:00,572
ELECTRIC,2026-08-22 06:30:00-04:00,2026-08-22 06:44:59-04:00,491
ELECTRIC,2026-08-22 06:45:00-04:00,2026-08-22 06:59:59-04:00,586
ELECTRIC,2026-08-22 07:00:00-04:00,2026-08-22 07:14:59-04:00,484
ELECTRIC,2026-08-22 07:15:00-04:00,2026-08-22 07:29:59-04:00,177
ELECTRIC,2026-08-22 07:30:00-04:00,2026-08-22 07:44:59-04:00,668
ELECTRIC,2026-08-22 07:45:00-04:00,2026-08-22 07:59:59-04:00,281
ELECTRIC,2026-08-22 08:00:00-04:00,2026-08-22 08:14:59-04:00,425
ELECTRIC,2026-08-22 08:15:00-04:00,2026-08-22 08:29:59-04:00,104
ELECTRIC,2026-08-22 08:30:00-04:00,2026-08-22 08:44:59-04:00,9
ELECTRIC,2026-08-22 08:45:00-04:00,2026-08-22 08:59:59-04:00,343
ELECTRIC,2026-08-22 09:00:00-04:00,2026-08-22 09:14:59-04:00,2
ELECTRIC,2026-08-22 09:15:00-04:00,2026-08-22 09:29:59-04:00,3
ELECTRIC,2026-08-22 09:30:00-04:00,2026-08-22 09:44:59-04:00,19
ELECTRIC,2026-08-22 09:45:00-04:00,2026-08-22 09:59:59-04:00,315
ELECTRIC,2026-08-22 10:00:00-04:00,2026-08-22 10:14:59-04:00,432
ELECTRIC,2026-08-22 10:15:00-04:00,2026-08-22 10:29:59-04:00,44
ELECTRIC,2026-08-22 10:30:00-04:00,2026-08-22 10:44:59-04:00,209
ELECTRIC,2026-08-22 10:45:00-04:00,2026-08-22 10:59:59-04:00,4
ELECTRIC,2026-08-22 11:00:00-04:00,2026-08-22 11:14:59-04:00,0
ELECTRIC,2026-08-22 11:15:00-04:00,2026-08-22 11:29:59-04:00,0
ELECTRIC,2026-08-22 11:30:00-04:00,2026-08-22 11:44:59-04:00,0
ELECTRIC,2026-08-22 11:45:00-04:00,2026-08-22 11:59:59-04:00,0
ELECTRIC,2026-08-22 12:00:00-04:00,2026-08-22 12:14:59-04:00,0
ELECTRIC,2026-08-22 12:15:00-04:00,2026-08-22 12:29:59-04:00,0
ELECTRIC,2026-08-22 12:30:00-04:00,2026-08-22 12:44:59-04:00,0
ELECTRIC,2026-08-22 12:45:00-04:00,2026-08-22 12:59:59-04:00,0
ELECTRIC,2026-08-22 13:00:00-04:00,2026-08-22 13:14:59-04:00,0
ELECTRIC,2026-08-22 13:15:00-04:00,2026-08-22 13:29:59-04:00,0
ELECTRIC,2026-08-22 13:30:00-04:00,2026-08-22 13:44:59-04:00,0
ELECTRIC,2026-08-22 13:45:00-04:00,2026-08-22 13:59:59-04:00,0
ELECTRIC,2026-08-22 14:00:00-04:00,2026-08-22 14:14:59-04:00,0
ELECTRIC,2026-08-22 14:15:00-04:00,2026-08-22 14:29:59-04:00,0
ELECTRIC,2026-08-22 14:30:00-04:00,2026-08-22 14:44:59-04:00,0
ELECTRIC,2026-08-22 14:45:00-04:00,2026-08-22 14:59:59-04:00,104
ELECTRIC,2026-08-22 15:00:00-04:00,2026-08-22 15:14:59-04:00,80
ELECTRIC,2026-08-22 15:15:00-04:00,2026-08-22 15:29:59-04:00,431
ELECTRIC,2026-08-22 15:30:00-04:00,2026-08-22 15:44:59-04:00,675
ELECTRIC,2026-08-22 15:45:00-04:00,2026-08-22 15:59:59-04:00,549
ELECTRIC,2026-08-22 16:00:00-04:00,2026-08-22 16:14:59-04:00,558
ELECTRIC,2026-08-22 16:15:00-04:00,2026-08-22 16:29:59-04:00,274
ELECTRIC,2026-08-22 16:30:00-04:00,2026-08-22 16:44:59-04:00,228
ELECTRIC,2026-08-22 16:45:00-04:00,2026-08-22 16:59:59-04:00,136
ELECTRIC,2026-08-22 17:00:00-04:00,2026-08-22 17:14:59-04:00,338
ELECTRIC,2026-08-22 17:15:00-04:00,2026-08-22 17:29:59-04:00,752
ELECTRIC,2026-08-22 17:30:00-04:00,2026-08-22 17:44:59-04:00,755
ELECTRIC,2026-08-22 17:45:00-04:00,2026-08-22 17:59:59-04:00,761
ELECTRIC,2026-08-22 18:00:00-04:00,2026-08-22 18:14:59-04:00,724
ELECTRIC,2026-08-22 18:15:00-04:00,2026-08-22 18:29:59-04:00,540
ELECTRIC,2026-08-22 18:30:00-04:00,2026-08-22 18:44:59-04:00,46
ELECTRIC,2026-08-22 18:45:00-04:00,2026-08-22 18:59:59-04:00,518
ELECTRIC,2026-08-22 19:00:00-04:00,2026-08-22 19:14:59-04:00,570
ELECTRIC,2026-08-22 19:15:00-04:00,2026-08-22 19:29:59-04:00,532
ELECTRIC,2026-08-22 19:30:00-04:00,2026-08-22 19:44:59-04:00,184
ELECTRIC,2026-08-22 19:45:00-04:00,2026-08-22 19:59:59-04:00,441
ELECTRIC,2026-08-22 20:00:00-04:00,2026-08-22 20:14:59-04:00,791
ELECTRIC,2026-08-22 20:15:00-04:00,2026-08-22 20:29:59-04:00,784
ELECTRIC,2026-08-22 20:30:00-04:00,2026-08-22 20:44:59-04:00,525
ELECTRIC,2026-08-22 20:45:00-04:00,2026-08-22 20:59:59-04:00,631
ELECTRIC,2026-08-22 21:00:00-04:00,2026-08-22 21:14:59-04:00,279
ELECTRIC,2026-08-22 21:15:00-04:00,2026-08-22 21:29:59-04:00,771
ELECTRIC,2026-08-22 21:30:00-04:00,2026-08-22 21:44:59-04:00,716
ELECTRIC,2026-08-22 21:45:00-04:00,2026-08-22 21:59:59-04:00,452
ELECTRIC,2026-08-22 22:00:00-04:00,2026-08-22 22:14:59-04:00,358
ELECTRIC,2026-08-22 22:15:00-04:00,2026-08-22 22:29:59-04:00,382
ELECTRIC,2026-08-22 22:30:00-04:00,2026-08-22 22:44:59-04:00,456
ELECTRIC,2026-08-22 22:45:00-04:00,2026-08-22 22:59:59-04:00,205
ELECTRIC,2026-08-22 23:00:00-04:00,2026-08-22 23:14:59-04:00,229
ELECTRIC,2026-08-22 23:15:00-04:00,2026-08-22 23:29:59-04:00,280
ELECTRIC,2026-08-22 23:30:00-04:00,2026-08-22 23:44:59-04:00,608
ELECTRIC,2026-08-22 23:45:00-04:00,2026-08-22 23:59:59-04:00,203
ELECTRIC,2026-08-23 00:00:00-04:00,2026-08-23 00:14:59-04:00,192
ELECTRIC,2026-08-23 00:15:00-04:00,2026-08-23 00:29:59-04:00,580
ELECTRIC,2026-08-23 00:30:00-04:00,2026-08-23 00:44:59-04:00,226
ELECTRIC,2026-08-23 00:45:00-04:00,2026-08-23 00:59:59-04:00,389
ELECTRIC,2026-08-23 01:00:00-04:00,2026-08-23 01:14:59-04:00,362
ELECTRIC,2026-08-23 01:15:00-04:00,2026-08-23 01:29:59-04:00,203
ELECTRIC,2026-08-23 01:30:00-04:00,2026-08-23 01:44:59-04:00,201
ELECTRIC,2026-08-23 01:45:00-04:00,2026-08-23 01:59:59-04:00,185
ELECTRIC,2026-08-23 02:00:00-04:00,2026-08-23 02:14:59-04:00,553
ELECTRIC,2026-08-23 02:15:00-04:00,2026-08-23 02:29:59-04:00,196
ELECTRIC,2026-08-23 02:30:00-04:00,2026-08-23 02:44:59-04:00,187
ELECTRIC,2026-08-23 02:45:00-04:00,2026-08-23 02:59:59-04:00,205
ELECTRIC,2026-08-23 03:00:00-04:00,2026-08-23 03:14:59-04:00,264
ELECTRIC,2026-08-23 03:15:00-04:00,2026-08-23 03:29:59-04:00,488
ELECTRIC,2026-08-23 03:30:00-04:00,2026-08-23 03:44:59-04:00,183
ELECTRIC,2026-08-23 03:45:00-04:00,2026-08-23 03:59:59-04:00,441
ELECTRIC,2026-08-23 04:00:00-04:00,2026-08-23 04:14:59-04:00,462
ELECTRIC,2026-08-23 04:15:00-04:00,2026-08-23 04:29:59-04:00,199
ELECTRIC,2026-08-23 04:30:00-04:00,2026-08-23 04:44:59-04:00,159
ELECTRIC,2026-08-23 04:45:00-04:00,2026-08-23 04:59:59-04:00,429
ELECTRIC,2026-08-23 05:00:00-04:00,2026-08-23 05:14:59-04:00,353
ELECTRIC,2026-08-23 05:15:00-04:00,2026-08-23 05:29:59-04:00,238
ELECTRIC,2026-08-23 05:30:00-04:00,2026-08-23 05:44:59-04:00,189
ELECTRIC,2026-08-23 05:45:00-04:00,2026-08-23 05:59:59-04:00,185
ELECTRIC,2026-08-23 06:00:00-04:00,2026-08-23 06:14:59-04:00,554
ELECTRIC,2026-08-23 06:15:00-04:00,2026-08-23 06:29:59-04:00,214
ELECTRIC,2026-08-23 06:30:00-04:00,2026-08-23 06:44:59-04:00,518
ELECTRIC,2026-08-23 06:45:00-04:00,2026-08-23 06:59:59-04:00,749
ELECTRIC,2026-08-23 07:00:00-04:00,2026-08-23 07:14:59-04:00,364
ELECTRIC,2026-08-23 07:15:00-04:00,2026-08-23 07:29:59-04:00,472
ELECTRIC,2026-08-23 07:30:00-04:00,2026-08-23 07:44:59-04:00,198
ELECTRIC,2026-08-23 07:45:00-04:00,2026-08-23 07:59:59-04:00,422
ELECTRIC,2026-08-23 08:00:00-04:00,2026-08-23 08:14:59-04:00,272
ELECTRIC,2026-08-23 08:15:00-04:00,2026-08-23 08:29:59-04:00,264
ELECTRIC,2026-08-23 08:30:00-04:00,2026-08-23 08:44:59-04:00,261
ELECTRIC,2026-08-23 08:45:00-04:00,2026-08-23 08:59:59-04:00,58
ELECTRIC,2026-08-23 09:00:00-04:00,2026-08-23 09:14:59-04:00,33
